name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,status,Finish,maybeboard,image URL,image Back URL,tags,Notes,MTGO ID
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 1 J22","",
"Thriving Moor",,"Land",,"j22","826",common,l,Not Owned,Non-foil,false,,,"Fangs 1 J22","",
"Creeping Bloodsucker",,"Creature - Vampire",,"j22","21",common,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Oathsworn Vampire",,"Creature - Vampire Knight",,"j22","70",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Bloodthirsty Aerialist",,"Creature - Vampire Rogue",,"j22","381",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Marauding Blight-Priest",,"Creature - Vampire Cleric",,"j22","439",common,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Vampire Envoy",,"Creature - Vampire Cleric Ally",,"j22","483",common,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Bloodtracker",,"Creature - Vampire Wizard",,"j22","382",rare,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Falkenrath Noble",,"Creature - Vampire Noble",,"j22","414",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Moment of Craving",,"Instant",,"j22","444",common,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Certain Death",,"Sorcery",,"j22","386",common,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Vampiric Rites",,"Enchantment",,"j22","484",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Ill-Gotten Inheritance",,"Enchantment",,"j22","427",common,b,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Rodolf Duskbringer",,"Legendary Creature - Vampire Angel",,"j22","25",rare,m,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Thriving Moor",,"Land",,"j22","826",common,l,Not Owned,Non-foil,false,,,"Fangs 2 J22","",
"Blood Artist",,"Creature - Vampire",,"j22","117",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Creeping Bloodsucker",,"Creature - Vampire",,"j22","21",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Oathsworn Vampire",,"Creature - Vampire Knight",,"j22","70",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Marauding Blight-Priest",,"Creature - Vampire Cleric",,"j22","439",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Nirkana Assassin",,"Creature - Vampire Assassin Ally",,"j22","449",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Vampire Envoy",,"Creature - Vampire Cleric Ally",,"j22","483",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Bloodbond Vampire",,"Creature - Vampire Shaman Ally",,"j22","380",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Tivash, Gloom Summoner",,"Legendary Creature - Human Warlock",,"j22","476",rare,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Moment of Craving",,"Instant",,"j22","444",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Ancient Craving",,"Sorcery",,"j22","376",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Certain Death",,"Sorcery",,"j22","386",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Ill-Gotten Inheritance",,"Enchantment",,"j22","427",common,b,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Thriving Moor",,"Land",,"j22","826",common,l,Not Owned,Non-foil,false,,,"Fangs 3 J22","",
"Blood Artist",,"Creature - Vampire",,"j22","117",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Creeping Bloodsucker",,"Creature - Vampire",,"j22","21",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Oathsworn Vampire",,"Creature - Vampire Knight",,"j22","70",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Marauding Blight-Priest",,"Creature - Vampire Cleric",,"j22","439",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Vampire Envoy",,"Creature - Vampire Cleric Ally",,"j22","483",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Vito, Thorn of the Dusk Rose",,"Legendary Creature - Vampire Cleric",,"j22","487",rare,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Bloodbond Vampire",,"Creature - Vampire Shaman Ally",,"j22","380",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Kalastria Nightwatch",,"Creature - Vampire Warrior Ally",,"j22","429",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Moment of Craving",,"Instant",,"j22","444",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Feast of Blood",,"Sorcery",,"j22","118",uncommon,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Blood Price",,"Sorcery",,"j22","379",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Ill-Gotten Inheritance",,"Enchantment",,"j22","427",common,b,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Swamp",,"Basic Land - Swamp",,"j22","104",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Thriving Moor",,"Land",,"j22","826",common,l,Not Owned,Non-foil,false,,,"Fangs 4 J22","",
"Healer's Hawk",,"Creature - Bird",,"jmp","107",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Concordia Pegasus",,"Creature - Pegasus",,"m21","12",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81251
"Celestial Enforcer",,"Creature - Human Cleric",,"m21","11",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81249
"Warded Battlements",,"Creature - Wall",,"m21","44",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81315
"Falconer Adept",,"Creature - Human Soldier",,"m21","18",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81263
"Gale Swooper",,"Creature - Griffin",,"m21","20",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81267
"Aven Gagglemaster",,"Creature - Bird Warrior",,"m21","5",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81237
"Steel-Plume Marshal",,"Creature - Bird Soldier",,"jmp","5",rare,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81757
"Moment of Heroism",,"Instant",,"jmp","124",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Dauntless Onslaught",,"Instant",,"jmp","99",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Aerial Assault",,"Sorcery",,"jmp","80",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Sky Tether",,"Enchantment - Aura",,"jmp","133",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",
"Thriving Heath",,"Land",,"jmp","35",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 1","",81817
"Healer's Hawk",,"Creature - Bird",,"jmp","107",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Concordia Pegasus",,"Creature - Pegasus",,"m21","12",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81251
"Celestial Enforcer",,"Creature - Human Cleric",,"m21","11",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81249
"Warded Battlements",,"Creature - Wall",,"m21","44",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81315
"Falconer Adept",,"Creature - Human Soldier",,"m21","18",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81263
"Gale Swooper",,"Creature - Griffin",,"m21","20",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81267
"Aven Gagglemaster",,"Creature - Bird Warrior",,"m21","5",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81237
"Steel-Plume Marshal",,"Creature - Bird Soldier",,"jmp","5",rare,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81757
"Angelic Ascension",,"Instant",,"m21","3",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81233
"Swift Response",,"Instant",,"m21","40",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81307
"Tandem Tactics",,"Instant",,"jmp","135",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Sky Tether",,"Enchantment - Aura",,"jmp","133",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",
"Thriving Heath",,"Land",,"jmp","35",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 2","",81817
"Healer's Hawk",,"Creature - Bird",,"jmp","107",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Concordia Pegasus",,"Creature - Pegasus",,"m21","12",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81251
"Celestial Enforcer",,"Creature - Human Cleric",,"m21","11",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81249
"Warded Battlements",,"Creature - Wall",,"m21","44",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81315
"Falconer Adept",,"Creature - Human Soldier",,"m21","18",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81263
"Gale Swooper",,"Creature - Griffin",,"m21","20",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81267
"Aven Gagglemaster",,"Creature - Bird Warrior",,"m21","5",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81237
"Angel of the Dire Hour",,"Creature - Angel",,"jmp","85",rare,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Take Heart",,"Instant",,"jmp","134",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Swift Response",,"Instant",,"m21","40",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81307
"Dauntless Onslaught",,"Instant",,"jmp","99",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Sky Tether",,"Enchantment - Aura",,"jmp","133",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",
"Thriving Heath",,"Land",,"jmp","35",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 3","",81817
"Healer's Hawk",,"Creature - Bird",,"jmp","107",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Concordia Pegasus",,"Creature - Pegasus",,"m21","12",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",81251
"Celestial Enforcer",,"Creature - Human Cleric",,"m21","11",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",81249
"Warded Battlements",,"Creature - Wall",,"m21","44",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",81315
"Falconer Adept",,"Creature - Human Soldier",,"m21","18",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",81263
"Gale Swooper",,"Creature - Griffin",,"m21","20",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",81267
"Archon of Justice",,"Creature - Archon",,"jmp","89",rare,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Archon of Redemption",,"Creature - Archon",,"jmp","90",rare,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Aegis of the Heavens",,"Instant",,"jmp","79",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Dauntless Onslaught",,"Instant",,"jmp","99",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Aerial Assault",,"Sorcery",,"jmp","80",common,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Sky Tether",,"Enchantment - Aura",,"jmp","133",uncommon,w,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Plains",,"Basic Land - Plains",,"jmp","44",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",
"Thriving Heath",,"Land",,"jmp","35",common,l,Not Owned,Non-foil,false,,,"Feathered Friends 4","",81817
"Drowsing Tyrannodon",,"Creature - Dinosaur",,"j22","648",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Ilysian Caryatid",,"Creature - Plant",,"j22","676",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Giant Ladybug",,"Creature - Insect",,"j22","39",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Rhonas the Indomitable",,"Legendary Creature - God",,"j22","719",mythic,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Gaea's Protector",,"Creature - Elemental Warrior",,"j22","664",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Ornery Dilophosaur",,"Creature - Dinosaur",,"j22","700",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Challenger Troll",,"Creature - Troll",,"j22","639",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Spectral Hunt-Caller",,"Creature - Wolf Spirit",,"j22","45",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Rampaging Growth",,"Instant",,"j22","43",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Savage Punch",,"Sorcery",,"j22","723",common,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Roar of Challenge",,"Sorcery",,"j22","720",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Colossal Majesty",,"Enchantment",,"j22","87",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Thriving Grove",,"Land",,"j22","823",common,l,Not Owned,Non-foil,false,,,"Ferocious 1 J22","",
"Drowsing Tyrannodon",,"Creature - Dinosaur",,"j22","648",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Ilysian Caryatid",,"Creature - Plant",,"j22","676",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Nessian Hornbeetle",,"Creature - Insect",,"j22","695",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Giant Ladybug",,"Creature - Insect",,"j22","39",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Gaea's Protector",,"Creature - Elemental Warrior",,"j22","664",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Goreclaw, Terror of Qal Sisma",,"Legendary Creature - Bear",,"j22","668",rare,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Challenger Troll",,"Creature - Troll",,"j22","639",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Spectral Hunt-Caller",,"Creature - Wolf Spirit",,"j22","45",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Savage Punch",,"Sorcery",,"j22","723",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Roar of Challenge",,"Sorcery",,"j22","720",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Rosethorn Halberd",,"Artifact - Equipment",,"j22","722",common,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Colossal Majesty",,"Enchantment",,"j22","87",uncommon,g,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Forest",,"Basic Land - Forest",,"j22","112",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Thriving Grove",,"Land",,"j22","823",common,l,Not Owned,Non-foil,false,,,"Ferocious 2 J22","",
"Drowsing Tyrannodon",,"Creature - Dinosaur",,"j22","648",common,g,Not Owned,Non-foil,false,,,"Ferocious 3 J22","",
"Ilysian Caryatid",,"Creature - Plant",,"j22","676",common,g,Not Owned,Non-foil,false,,,"Ferocious 3 J22","",
"Giant Ladybug",,"Creature - Insect",,"j22","39",common,g,Not Owned,Non-foil,false,,,"Ferocious 3 J22","",
"Prowling Serpopard",,"Creature - Cat Snake",,"j22","713",rare,g,Not Owned,Non-foil,false,,,"Ferocious 3 J22","",
"Bristling Boar",,"Creature - Boar",,"j22","635",common,g,Not Owned,Non-foil,false,,,"Ferocious 3 J22","",
"Ornery Dilophosaur",,"Creature - Dinosaur",,"j22","700",common,g,Not Owned,Non-foil,false,,,"Ferocious 3 J22","",
